text,sentiment
"""Ang lumabag sa kaniyang utos, tiyak na makatitikim ng mabagsik na parusa.""",3
"""Sinasamsam niya ang mga lupain, negosyo, at ari-arian.""",3
"""Sinisigawan ng Meyor ang mga guwardiya para hulihin si Carl at itapon sa bilangguan, ngunit—""",3
"""Sa isang malayong bayan, namumuno ang isang haring malupit at gahaman.""",3
"Magkagalit ang kanilang mga tatay.""",3
"""Nagsimula ang alitan nang bakuran ng ama ni Boyet ang lupa.""",3
"""Mula noon, di na nag-usap ang mga tatay ni Boyet at ni Niño.""",3
"""Ayokong makitang nagpupunta ka sa bahay na-kahoy,"" sabi ng tatay ni Niño.""",3
"""Huwag na huwag ka nang pupunta sa bahay na-bato,"" sabi ng tatay ni Boyet.""",3
Marami namang kagalit si Pikpakbum.,3
"""Nasaan ang Pilandok na iyan?"" galit na galit na tanong ng Datu nang magkamalay-tao.",3
"""Itapon sa dagat ang manlolokong iyan!"" utos pa ni Datu Usman.",3
"""Dakpin ngayon din si Pilandok!"" utos ni Datu Usman sa mga kawal.",3
Agad nitong ipinahuli si Pilandok sa mga kawal.,3
"“Pagbabayaran mo ang ginawa mo sa akin!"" galit na galit na sabi ng Datu sa binata.",3
"""Sino ka?!? mabagsik na sigaw ng datu.",3
"""Kawal, palayasin ang pulubing ito!""",3
"""Baliw ka ba? Paano ako magkakaginto sa alaga mong payat na manok?""",3
Umiral ang kasakiman ng datu at pumayag sa mga hiling ni Pilandok.,3
 at galit na galit siya kay Datu Usman.,3
"""Dahil sa ginawa mo,"" sabi ni Matsing, ""tatadtarin kita nang pinong-pino.""",3
Sakim at malupit si Datu Usman.,3
Inaangkin niya ang lahat ng maibigan.,3
Inaangkin niya kahit ang ari-arian ng mga kawawa niyang sakop.,3
Mabagsik siyang magparusa sa sinumang tumutol at ayaw sumunod.,3
"Sinamsam nila ang mga suklay, hikaw, singsing, at iba pang alahas na may ginto.",3
Sinamsam nila ang mga kasangkapan ng taumbayan na yari sa ginto.,3
At ibinilanggo nila ang maraming mahihirap dahil walang maibigay na ginto.,3
"Lahat ng hawakan ni Matsing ay may tinik! ""Salbahe ka, Pagong! Magbabayad ka!""",3
Nagalit si Pagong sa sagot ni Matsing.,3
Nag-asawa muli ang kanyang ama at napakasungit ng kaniyang Tiya Justa.,3
Hinimatay din sa sama ng loob at malaking inggit sina Juanita at Jovita.,3
"""Hindi mo dapat tinatakot ang iyong kapatid,"" ang sabi ng hari sa kawal.",3
Galit nitong pinatigil ang lahat sa paghahabulan.,3
Galit na galit si Herodes pero di siya nagpahalata.,3
"Pag nalaman niya kung nasaan ang sanggol, ipapatay niya ang sinasabing Hari ng mga Hari.",3
Galit na galit si Herodes nang hindi magbalik sa kanya ang tatlo.,3
Iniutos niyang patayin ang lahat ng sanggol.,3
“Nakaka stress naman! OMG!”,3
"Haaay, naku! Hanggang kailan kaya ito?”",3
"""“Ang pangit mong aso! Umalis ka rito!”"" ",3
"""Nilapitan ko si Lala at sinigawan ang mga lalaki."" ",3
"""“Huwag niyong saktan ang aso ko! “"" ",3
Naiinis ako sa kapalpakan ng sistema.,3
Nakakagalit ang walang pakundangang kasinungalingan.,3
Nakakapoot ang sobrang kapal ng mukha ng ilang tao.,3
Nakakainis ang paulit-ulit na pagkabigo.,3
Naiinis ako sa kapabayaan ng mga taong dapat magsilbi.,3
Nakakagalit ang kawalang-galang sa kapwa.,3
Nakakapoot ang pag-abuso sa kapangyarihan.,3
Nakakainis ang paulit-ulit na kapalpakan ng sistema.,3
Bata pa siya nang mamatay ang kaniyang ina.,3
Umiiyak si Maria nang marinig niya ang isang matamis na tinig.,3
"Sa tindi ng lungkot, iniutos ng Prinsipe na hanapin ang may-ari ng kabiyak na sapatos.",3
Umiiyak si Maria nang marinig niya ang isang matamis na tinig.,3
Wala ng pera si Donillo.,3
"Kailangan ni Jelina ng gamot,"" malungkot na sabi ng lalaki.",3
Isang araw ay nagkasakit si Jelina.,3
Ang sakit niya ay tumagal at lumubha hanggang naubos ang ipon nila sa pagpapagamot.,3
"Ngunit naisip niya, bakit parang may kulang?",3
Umiyak ako nang umiyak kay Nanay.,3
Kawawang Beybi Dan! Umupo siya at parang maiiyak na!,3
"""Akala naman ni Onyok, Parati siyang pinagtatawanan Ng mga kapwa-manok.""",3
“Bakit ka mag-isa ngayon?”,3
"“Sinuway ko ang utos ni Inay,” malungkot na sagot ni Chonggi.",3
"Sa tindi ng lungkot, iniutos ng Prinsipe na hanapin ang may-ari ng kabiyak na sapatos.",3
"""“Pero minsan pwede rin na hindi masaya.""",3
"""Isa-isang namamatay ang mga alagang hayop ni Filix at inilibing sila sa lupa kung saan naroon ang mga halaman ng kaniyang nanay na si Aling Bea.""",3
"""Noong namatay na ang lahat ng mga alaga niyang hayop, malapit nang umiyak si Filix.""",3
"""Nalungkot ako sa nangyari sa kanya."" ",3
"""Sa bahay, nakita ko ang larawan namin ni Lala at naiyak ako sa nangyari sa kanya.""",3
"""Sayang..."" bulong niya.",3
"Akala ko nilimot mo na ako.""",3
"""At dahil nangungulila na rin si Lucing, kinumusta rin niya si Melo.""",3
"""Dahil parehong nagluluksa sa pumanaw nilang mga alaga, nakahanap sila ng karamay sa isa’t isa.""",3
Nahihirapan ako sa bigat ng aking damdamin.,3
Naiiyak ako kapag naalala ko ang mga masasakit na pangyayari.,3
Laging may lungkot sa aking puso.,3
Nahihirapan ako sa lungkot na dala ng pagkawala ng mahal sa buhay.,3
Masakit isipin na wala nang magagawa para mabawi ang nawala.,3
Ang bawat araw ay parang walang sigla.,3
Nalulungkot ako sa paglipas ng panahon na hindi ko na maibabalik.,3
Napapaluha ako sa pag-alala sa mga masasayang alaala.,3
Nahihirapan ako sa pagtanggap ng katotohanan.,3
Ang bawat araw ay parang walang liwanag.,3
Nababalot ako ng lungkot at pangungulila.,3
Hirap na hirap ako sa pagpigil ng aking luha.,3
Nagdurusa ang aking puso sa bigat ng kalungkutan.,3
Napapaisip ako kung bakit ganito ang tadhana.,3
Laging may luha sa aking mga mata.,3
Nahihirapan ako sa paglipas ng panahon na hindi kasama ang minamahal.,3
Lagi akong nakatulala sa kawalan.,3
Nasasaktan ako sa tuwing naalala ko ang mga pangako na hindi natupad.,3
Lagi akong nababalot ng lungkot kahit sa kaligayahan.,3
Naiiyak ako kapag naaalala ko ang mga pangarap na hindi natupad.,3
Napapagod na ako sa pagtatago ng aking lungkot.,3
Hindi ko kayang pigilin ang sakit na nararamdaman sa loob ng aking puso.,3
Nahihirapan ako sa pagtanggap na wala na ang minamahal.,3
Lagi akong nag-iisa sa aking kalungkutan.,3
Napapaluha ako kapag naaalala ko ang mga pinagdaanan.,3
Nababalot ako ng lungkot sa tuwing naaalala ko ang mga pangako.,3
Ang lungkot ay parang naglalakbay sa aking kalooban.,3
Nahihirapan ako sa pagtanggap na hindi na magbabalik ang dating saya.,3
Naiiyak ako kapag naaalala ko ang mga yakap at halik.,3
Masakit isipin na wala na ang mga dating tawanan.,3
Napapagod na ako sa laban sa lungkot.,3
Nahihirapan ako sa bigat ng nararamdaman.,3
Nalulungkot ako sa paglipas ng bawat araw.,3
Naiiyak ako kapag naaalala ko ang mga pinagdaanan natin.,3
Nahihirapan ako sa pagpapanggap na masaya.,3
Napapaluha ako sa tuwing naaalala ko ang mga pangako natin.,3
Nahihirapan ako sa sakit na dulot ng pagkawala mo.,3
Nasasaktan ako sa tuwing naaalala ko ang mga pangarap nating dalawa.,3
Napapagod na ako sa pagtanggap ng realidad.,3
Naiiyak ako sa bigat ng sakit na nararamdaman ko.,3
Nahihirapan ako sa pagtanggap na wala ka na.,3
Nalulungkot ako sa bawat paglipas ng oras.,3
Napapaluha ako sa tuwing naaalala ko ang mga alaala natin.,3
Nahihirapan ako sa pagpikit ng aking mga mata.,3
Napapagod na ako sa laban sa sakit ng puso.,3
Naiiyak ako kapag naaalala ko ang mga pangarap nating hindi natupad.,3
Masakit isipin na wala ka na sa aking tabi.,3
Nahihirapan akong pigilin ang luha ko.,3
Nararamdaman kong walang silbi ang lahat.,3
Nakakaramdam ako ng bigat sa puso ko.,3
Hirap akong mawalan ng pag-asa.,3
Naiiyak ako kapag naaalala ko siya.,3
Parang wala nang kulay ang mundo ko ngayon.,3
Nararamdaman kong nag-iisa ako sa mundo.,3
Ang sakit-sakit sa pakiramdam ko ngayon.,3
Gusto ko lang magtago at umiyak.,3
Ang lungkot ay bumabalot sa akin ngayon.,3
Nahihirapan akong magpatuloy nang wala siya.,3
Pakiramdam ko'y walang saysay ang lahat.,3
Nakakaramdam ako ng lungkot na hindi maipaliwanag.,3
Parang nawalan ako ng saysay sa buhay.,3
Gusto ko nang bumalik sa nakaraan.,3
Ang pagkawala niya ay sumira sa puso ko.,3
Naiiyak ako kapag naaalala ko ang mga alaala namin.,3
Napakasakit ng nararamdaman ko ngayon.,3
Nahihirapan akong ngumiti sa harap ng ibang tao.,3
Ang sakit-sakit ng pagkalungkot na ito.,3
Parang hindi ko na kayang ipagpatuloy pa.,3
Gusto ko nang lumisan at magtago.,3
Ang pagkawala niya ay nagdulot ng malalim na lungkot.,3
Nararamdaman kong nasasaktan ako nang labis.,3
Naiiyak ako tuwing naaalala ko ang mga pangako niya.,3
Hindi ko alam kung paano ko haharapin ang bukas.,3
Ang puso ko ay basag na basag.,3
Nahihirapan akong mag-move on.,3
Parang wala nang saya sa buhay ko.,3
Ang labis na gulat ang bumalot sa akin.,3
Hindi ko inaasahang magtatagpo tayo dito.,3
Napakalaking pagtataka ang aking naramdaman.,3
Ang gulat ko'y halos hindi ko maipinta.,3
Nakakagulat ang iyong biglang paglabas.,3
Hindi ko inaasahan na ikaw ay darating.,3
Ang labis na pagtataka ang aking nadama.,3
Nakakagulat ang iyong mabilis na pagtugon.,3
Hindi ko inakalang magtatagpo pa tayo dito.,3
Ang gulat ko'y hindi mo maipagkakaila.,3
Napakalaking gulat ang aking naramdaman.,3
Hindi ko inaasahang magiging ganito ka agad.,3
Nakakagulat ang iyong biglang pag-appear.,3
Ang labis na pagtataka ang bumalot sa akin.,3
Napakalaking gulat ko nang biglang dumating ka.,3
Hindi ko inakalang magkakasalubong pa tayo.,3
Nakakagulat ang iyong biglang pag-apak.,3
Ang gulat ko'y halos hindi ko maipaliwanag.,3
Hindi ko inaasahang magpapakita ka pa.,3
Ang labis na pagtataka ang aking nadama.,3
Nakakagulat ang iyong mabilis na pagdating.,3
Hindi ko inakalang magtatagpo pa tayo rito.,3
Ang gulat ko'y hindi ko maipinta.,3
Napakalaking gulat ko nang bigla kang dumating.,3
Hindi ko inaasahang magkakasalubong pa tayo dito.,3
Nakakagulat ang iyong biglang paglapit.,3
Ang labis na pagtataka ang aking nadama.,3
Napakalaking gulat ang aking naramdaman.,3
Hindi ko inaasahang magiging ganito ka agad.,3
Nakakagulat ang iyong mabilis na pagtugon.,3
Ang gulat ko'y halos hindi ko maipaliwanag.,3
Napakagulat ko nang biglang lumitaw ang multo sa harap ko.,3
Napabigla ako nang makita ko ang pagbabago sa itsura ng lugar.,3
Nagulat ako nang biglang sumabog ang bomba sa malapit na lugar.,3
Nabigla ako nang biglang magbukas ang pinto nang walang tao sa loob ng bahay.,3
Napakagulat ko nang biglang bumagsak ang malaking puno sa tapat ng bahay namin.,3
Nabigla ako nang biglang dumating ang mga bisita nang hindi ko inaasahan.,3
Nagulat ako nang biglang magdilim nang sobra sa kalagitnaan ng tanghali.,3
Napakagulat ko nang biglang may lumabas na ahas mula sa damuhan.,3
Nabigla ako nang biglang mawala ang kuryente nang walang paunang abiso.,3
Napabigla ako nang biglang tumunog ang alarma sa gitna ng gabi.,3
Nagulat ako nang biglang magbago ang desisyon ng aking boss sa huling sandali.,3
Napakagulat ko nang biglang magdilim nang sobra habang naglalakad ako sa kalsada.,3
Nabigla ako nang biglang sumigaw ang kaibigan ko sa gitna ng eksperimento.,3
Nagulat ako nang biglang bumagsak ang lata ng sardinas mula sa aparador.,3
Napabigla ako nang biglang may dumating na UFO sa kalangitan.,3
Napakagulat ko nang biglang sumigaw ang kapitbahay namin sa madaling-araw.,3
Nabigla ako nang biglang sumakit ang tiyan ko habang kumakain.,3
Nagulat ako nang biglang may sumulpot na multo sa litrato na kinukunan ko.,3
Napabigla ako nang biglang magtagilid ang sasakyan sa sobrang bilis.,3
Napakagulat ko nang biglang mawala ang isang mahalagang dokumento.,3
Nagulat ako nang biglang magparamdam ang patay sa panaginip ko.,3
Nabigla ako nang biglang magliyab ang kandila nang walang hangin.,3
Napakagulat ko nang biglang mag-iba ang kulay ng langit nang sobrang bilis.,3
Nagulat ako nang biglang magbukas ang ilaw nang walang taong gumagalaw.,3
Napabigla ako nang biglang magdilim ang paligid sa kalagitnaan ng araw.,3
Nabigla ako nang biglang bumigay ang upuan habang ako'y nakaupo.,3
Nagulat ako nang biglang magsalita ang laruan ng aking kapatid.,3
Napakagulat ko nang biglang may lumabas na multo sa harap ng aking computer.,3
Napabigla ako nang biglang mag-ingay ang kutsilyo habang ako'y nagluluto.,3
Nagulat ako nang biglang magbago ang panahon nang sobrang bilis.,3
Nabigla ako nang biglang magtulak ang aso sa pinto nang walang dahilan.,3
Napakagulat ko nang biglang magdilim ang kalangitan sa tanghaling tapat.,3
Nagulat ako nang biglang magkasalubong kami ng dating kaibigan sa ibang lugar.,3
Napabigla ako nang biglang magliyab ang mga kandila sa libingan.,3
Nabigla ako nang biglang mawala ang bata sa pagitan ng magulang niya.,3
Napakagulat ko nang biglang magbago ang tono ng boses ng kausap ko.,3
Nagulat ako nang biglang magsimula ang lindol nang walang paunang babala.,3
Napabigla ako nang biglang magbukas ang ilaw sa kuwarto nang mag-isa ako.,3
Nabigla ako nang biglang mag-ingay ang mga kandila sa bahay namin.,3
Napakagulat ko nang biglang mag-iba ang itsura ng aking kaibigan.,3
Nagulat ako nang biglang may sumulpot na anino sa bintana.,3
Napabigla ako nang biglang magbago ang direksyon ng hangin nang sobrang bilis.,3
Nabigla ako nang biglang magtunog ang telepono sa gitna ng gabi.,3
Napakagulat ko nang biglang mag-iba ang kulay ng mata ng kausap ko.,3
Napakagulat ko nang biglang lumitaw ang multo sa harap ko.,3
Hindi ko inaasahan na dadating ka ng ganitong oras.,3
Nagulat ako nang biglang sumabog ang bomba sa kabilang kanto.,3
Sobrang gulat ko nang makita kong naglaho na ang pera sa bulsa ko.,3
Nakakagulat na biglang nagbago ang panahon ng ganito.,3
Hindi ko inakalang magsasalita ka nang ganun sa harap ng lahat.,3
Napakagulat ko nang biglang tumawag ang matagal ko nang kaibigan.,3
"Grabe, hindi ko talaga inaasahang ikaw ang mananalo sa paligsahan.",3
Napakalaki ng gulat ko nang biglang lumindol nang malakas.,3
Nagulat ako nang biglang lumitaw ang aking pangarap sa harap ko.,3
Hindi ko inakala na ikaw pala ang nakatayo sa likod ko.,3
Sobrang gulat ko nang biglang magbukas ang pintuan ng sarili nitong sikreto.,3
Napakalaking gulat ko nang biglang tumigil ang orasan sa gitna ng eksaminasyon.,3
"Grabe, hindi ko akalain na ikaw ang magiging boss ko sa bagong kompanya.",3
Nakakagulat naman talaga ang mga balita ngayon.,3
Napakagulat ko nang biglang sumabog ang mga fireworks sa harap natin.,3
Hindi ko talaga inaasahan na magiging ganito ka-swerte ang araw na ito.,3
Nagulat ako nang biglang magparamdam ang dati nating guro sa social media.,3
Sobrang gulat ko nang biglang bumagsak ang isang eroplano malapit sa amin.,3
Napakalaki ng gulat ko nang biglang lumitaw ang long-lost kong kamag-anak.,3
Hindi ko inakala na magpapakita ka ng ganitong klaseng talento.,3
Napakagulat ko nang biglang mag-propose ka sa harap ng maraming tao.,3
"Grabe, hindi ko talaga inaasahang papayag kang mag-reunite tayo.",3
"Nakakagulat talaga ang bagong hairstyle mo, hindi kita agad nakilala.",3
Napakalaking gulat ko nang biglang magbago ang desisyon ng korte.,3
Hindi ko akalain na magiging ganito kaganda ang lugar na ito.,3
Nagulat ako nang biglang mag-announce na suspended ang klase bukas.,3
Sobrang gulat ko nang biglang sumiklab ang sunog sa kalapit na building.,3
Napakagulat ko nang biglang mawala ang lahat ng laman ng bank account ko.,3
Hindi ko talaga inaasahan na makikita kita dito sa ganitong lugar.,3
Napakalaking gulat ko nang biglang magtangka kang mag-prank sa akin.,3
"Grabe, hindi ko talaga akalain na magiging bestseller ang libro mo.",3
Nakakagulat naman talaga ang mga pangyayari ngayon sa politika.,3
Napakalaking gulat ko nang biglang matanggap ang trabaho na inaapplyan ko.,3
"Hindi ko inaasahan na darating ka ng ganitong oras, akala ko busy ka.",3
Nagulat ako nang biglang lumitaw ang UFO sa kalangitan.,3
Sobrang gulat ko nang biglang magbukas ang pinto ng sasakyan habang tumatakbo.,3
Napakagulat ko nang biglang magtangka kang mag-propose sa akin.,3
"Grabe, hindi ko talaga inaasahang magiging ganito kahaba ang pila.",3
"Nakakagulat talaga ang mga pangyayaring ito, parang galing sa pelikula.",3
Napakalaki ng gulat ko nang biglang mag-desisyon ka ng ganyan.,3
Hindi ko akalain na magiging ganito ka-efficient ang bagong sistema.,3
Napakagulat ko nang biglang magpakita ang ex ko sa party.,3
Sobrang gulat ko nang biglang mag-dive ka sa malalim na dagat.,3
Nagulat ako nang biglang mag-announce ng lockdown ang gobyerno.,3
"Grabe, hindi ko talaga inaasahang magkakasama tayo ulit.",3
Nakakagulat talaga ang mga revelations sa press conference kanina.,3
Napakalaking gulat ko nang biglang mag-iba ang itsura mo.,3
"Hindi ko inakala na darating ka ng ganitong oras, akala ko may sakit ka.",3
Di ko inaasahan na magkakaroon ng ganitong sorpresa ngayong araw.,3
Naiinis ako sa mga taong walang pakialam sa kapaligiran.,3
Galit ako sa mga taong walang paninindigan.,3
Nakakapikon ang mga taong walang alam kundi mang-api.,3
Napipikon ako sa kakapalan ng mukha ng mga mandaraya.,3
Nagagalit ako kapag inaapi ang mga mahihina.,3
Naiinis ako sa mga taong puro pansariling interes lang ang iniisip.,3
Galit ako sa mga taong walang pagpapahalaga sa edukasyon.,3
Nakakapikon ang mga taong walang respeto sa batas.,3
Napipikon ako sa kawalanghiyaan ng ilang tao.,3
Nagagalit ako kapag pinagmamalaki ang kanilang kabuktutan.,3
Naiinis ako sa mga taong walang pakundangan sa pagsira ng kalikasan.,3
Galit ako sa mga taong walang pagpapahalaga sa kasaysayan.,3
Nakakapikon ang mga taong walang konsiderasyon sa iba.,3
Napipikon ako sa kabobohan ng ilang mga lider.,3
Nagagalit ako kapag sinisira ang pangalan ng aking bansa.,3
Naiinis ako sa mga taong walang pananagutan sa kanilang mga gawa.,3
Galit ako sa mga taong walang pag-unawa sa iba.,3
Nakakapikon ang mga taong walang dignidad.,3
Napipikon ako sa kawalanghiyaan ng ilang mga tao.,3
Nagagalit ako kapag inaapi ang mga mahihirap.,3
Naiinis ako sa mga taong walang pakialam sa kaligtasan ng lahat.,3
Galit ako sa mga taong walang paggalang sa karapatan ng iba.,3
Nakakapikon ang mga taong walang pakundangan sa kalusugan ng iba.,3
Napipikon ako sa kawalanghiyaan ng ilang mga korporasyon.,3
Nagagalit ako kapag pinapabayaan ang mga nangangailangan.,3
Nangangamba ako sa mga kwento ng mga maligno.,3
Hindi ko kayang mag-isa sa mga lugar na misteryoso.,3
Natatakot ako sa mga multong may hindi payapang kaluluwa.,3
Kinakabahan ako sa mga balita tungkol sa mga krimen.,3
Takot akong makita ang multong kumakalat sa mga palengke.,3
Sigaw ko sa takot habang tumatakbo palayo.,3
Nakaramdam ako ng malamig na pagkatakot sa aking balat.,3
Hindi ko matanggap ang nakakatakot na katotohanan.,3
Bumabalot sa akin ang malalang takot sa madilim na sulok.,3
Kinakabahan ako sa anumang maaaring mangyari.,3
"Nagigising ako sa gitna ng gabi, puno ng kaba.",3
Laging may takot sa aking puso tuwing nag-iisa.,3
Nagagalit ang aking puso sa sobrang takot.,3
Hinahabol ako ng takot sa bawat hakbang ko.,3
"Nagkukubli ako sa aking kwarto, takot sa labas.",3
"Nauuhaw ako sa liwanag, takot sa kadiliman.",3
Sumisigaw ang bawat bahagi ng aking pagkatao sa takot.,3
Laging may malalim na pangamba sa aking isipan.,3
Nakukulong ako sa sarili kong mundo ng takot.,3
Nagbabanta sa akin ang multo ng nakaraan ko.,3
Nahihirapan akong umahon sa takot na bumabayo.,3
Bawat saglit ay puno ng kaba at pangamba.,3
"Nakapikit ako, takot sa anumang pwedeng dumating.",3
Nagbabantang sumabog ang puso ko sa takot.,3
Naiipit ako sa aking sariling takot at pangamba.,3
Nakakaramdam ako ng lungkot sa tuwing bumabalik sa akin ang mga sakit na naranasan namin.,3
Ang pagkawala niya ay nagdulot ng malalim na lungkot sa akin.,3
Nais kong yakapin siya at hindi na pakawalan pa.,3
Nasasaktan ako kapag naalala ko ang mga pangarap na hindi na natin natupad.,3
Naiiyak ako kapag naaalala ko ang mga pangako na hindi niya natupad.,3
Ang lungkot ay bumabalot sa akin tuwing natatapos ang araw.,3
Nakakalungkot ang pag-iisa ko sa tuwing gabi.,3
Nagiging mabigat ang puso ko kapag naalala ko ang mga pagkukulang ko.,3
Nasasaktan ako sa bawat alaala na bumabalik sa akin.,3
Naiiyak ako kapag naaalala ko ang mga salitang hindi naiparating.,3
Nakakalungkot ang bawat pag-ibig na hindi nagtagal.,3
Ang lungkot ay bumabalot sa akin tuwing umaga.,3
Napapaluha ako sa tuwing naiisip ko ang kanyang pangalan.,3
Nakakaramdam ako ng lungkot sa tuwing bumabalik sa akin ang mga pangako niya.,3
Ang pagkawala niya ay nagdulot ng malalim na sugat sa akin.,3
Nais kong balikan ang mga sandaling puno ng ligaya.,3
Nakakaramdam ako ng lungkot sa tuwing naaalala ko ang mga pangarap na hindi na natin natupad.,3
Nais kong sumigaw at ipahayag ang sakit na nararamdaman ko.,3
Nasasaktan ako sa tuwing naaalala ko ang mga yakap at halik niya.,3
Ang lungkot ay tila hindi na mawawala sa aking puso.,3
Nakakalungkot isipin na wala na siya sa tabi ko.,3
Nalulungkot ako kapag iniwan ako ng mga kaibigan ko.,3
Mahirap pigilin ang luha kapag naalala ko ang mga masasayang alaala.,3
Nakakalungkot isipin na hindi mo na makakasama ang mga mahal mo sa buhay.,3
Nasasaktan ako kapag naririnig ko ang mga kwento ng pagkawala ng mga mahal sa buhay.,3
